episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/td_error,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
-17.0,-21.0,-20.551020408163264,1150.9795918367347,1,3,60480,False,49,60,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-10-45,1589087445,4.869288682937622,292.80703234672546,19310,ip-172-31-20-81,172.31.20.81,292.80703234672546,0,60,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0]","[1140, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204]",15.516,2062.359,4.518,60480,158624,60480,119,51.96,44.3,0.18,0.055860745251174806,0.0,2.4401616550452365,"[ 0.41305542  0.13174248  0.12671375  0.3762617   0.79452896  0.11917019
  0.27531528  0.38063526  0.19450665  0.10655022  0.10493755  0.243824
  0.5207367   0.18146324  0.2994814   0.3039484   0.26050377  0.08499336
  0.33087635  0.27891254 -8.948386    0.2982607   0.20909405  0.09460258
  0.14357185  0.15759563  0.34153748  0.40520382  0.578166    0.2594204
  0.32003593  0.04409885]",0.0005,-12.27415657043457,-13.540549278259277,-9.325968742370605,-0.017770051956176758
-17.0,-21.0,-20.56,1149.82,1,3,61488,False,50,61,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-10-50,1589087450,4.935990571975708,297.7430229187012,19310,ip-172-31-20-81,172.31.20.81,297.7430229187012,0,61,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0]","[1093, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140]",15.727,2034.743,4.59,61488,161312,61488,121,52.26666666666667,44.300000000000004,0.155,0.0558607452511748,0.0,1.7020624827021074,"[ 0.21549225  0.3166685   0.49260616  0.44442654 -0.15112782  0.05836582
 -8.474754   -0.34428883  0.35445976  0.06154823  0.23276234  0.01924706
  0.1647644   0.7108326   0.5192518   0.02356148 -0.08663082  0.13062096
  0.16351795  0.15229225  0.20171738  0.269701    0.26146317 -0.16262531
  0.3508463   0.16198635  0.08985138  0.08027363  0.01536751  0.3997488
  0.09105015  0.2835188 ]",0.0005,-12.352428436279297,-13.318120002746582,-9.474754333496094,-0.09229639172554016
-17.0,-21.0,-20.568627450980394,1149.5882352941176,1,3,62496,False,51,62,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-10-55,1589087455,4.9350831508636475,302.6781060695648,19310,ip-172-31-20-81,172.31.20.81,302.6781060695648,0,62,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0]","[1138, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093]",15.962,2004.818,4.982,62496,164000,62496,123,52.13333333333333,44.300000000000004,0.17666666666666667,0.0558607452511748,0.0,0.528531692600003,"[-0.14263439 -0.00092602 -0.15212536 -0.04530144 -0.04561996 -0.04839134
 -0.01721001 -0.21621418 -0.00811577 -0.7030678  -0.00789642 -0.1391964
  0.11833477 -0.07031059  0.01833725  0.1961174   0.16908455 -0.31366348
 -0.3185606  -0.15817547  0.01842308 -0.015028    0.04779148 -0.09844398
 -0.07094097  0.6152077  -0.24071407 -0.12853146 -0.21226025 -0.17476368
  0.05695248  0.26994324]",0.0005,-12.114571571350098,-13.363697052001953,-8.794536590576172,-0.05680936574935913
-17.0,-21.0,-20.568627450980394,1149.5882352941176,0,3,63504,False,51,63,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-00,1589087460,4.9219348430633545,307.6000409126282,19310,ip-172-31-20-81,172.31.20.81,307.6000409126282,0,63,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138]",16.067,1991.618,5.271,63504,166688,63504,125,52.416666666666664,44.300000000000004,0.18833333333333332,0.0558607452511748,0.0,1.649793835380192,"[-0.06030464 -0.08916092 -0.20506287 -0.2274971   0.02218437 -0.10717297
 -0.13603687 -0.38552284 -0.15249348 -0.2318573  -0.19316101 -0.00664902
 -0.09861279 -0.10343647 -0.13049507 -0.1438179  -0.18884659 -0.41219044
 -0.25629616 -0.24594879 -0.04785156 -0.14023685 -0.25985146 -0.19407463
 -0.2435112  -0.38559914  0.05046844 -0.2289133  -0.29157448 -0.04548931
 -0.20026302 -0.3521576 ]",0.0005,-11.836111068725586,-12.950843811035156,-8.625043869018555,-0.17785727977752686
-17.0,-21.0,-20.547169811320753,1151.8301886792453,2,3,64512,False,53,64,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-05,1589087465,4.89431357383728,312.49435448646545,19310,ip-172-31-20-81,172.31.20.81,312.49435448646545,0,64,00000,0,"[-19.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0]","[1224, 1194, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138]",15.586,2053.078,4.587,64512,169376,64512,127,51.46,44.3,0.20800000000000002,0.055860745251174806,0.0,2.0253723387154037,"[0.15446949 0.39861393 0.07280636 0.2716608  0.3448782  0.16559696
 0.37687302 0.25639343 0.52914524 0.3493762  0.3232231  0.16818333
 0.16921139 0.37297058 0.09558868 0.3348751  0.1432209  0.37787724
 0.24897671 0.24384022 0.11061954 0.01607895 0.43955898 0.12304497
 0.1235199  0.16981506 0.1384821  0.15908718 0.15548515 0.10355854
 0.22276402 0.23576832]",0.0005,-11.102554321289062,-12.507113456726074,-7.839244365692139,0.23111136257648468
-17.0,-21.0,-20.547169811320753,1151.8301886792453,0,3,65520,False,53,65,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-10,1589087470,4.915319204330444,317.4096736907959,19310,ip-172-31-20-81,172.31.20.81,317.4096736907959,0,65,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194]",16.068,1991.544,5.15,65520,172064,65520,129,52.083333333333336,44.300000000000004,0.18666666666666668,0.0558607452511748,0.0,0.25415874123480436,"[ 1.04691505e-01 -1.62229538e-02 -5.34086227e-02 -5.20010948e-01
 -3.21750641e-02  2.11716652e-01  2.30402946e-01  1.31197929e-01
  1.81770325e-01  2.07938194e-01 -2.02960968e-01 -7.89499283e-02
  5.35659790e-02 -6.77280426e-02  3.76930237e-02  8.06608200e-02
  1.42769814e-01 -1.56974792e-03  2.40392685e-02 -1.07920647e-01
  2.85186768e-02  1.39598846e-02 -4.21323776e-02  1.37439728e-01
 -7.83290386e+00 -4.02765274e-02  1.87455177e-01 -1.13954544e-02
  4.83560562e-02 -3.70882034e-01  3.76510620e-03  5.29131889e-01]",0.0005,-11.399044036865234,-12.584296226501465,-8.36664867401123,-0.21948325634002686
-17.0,-21.0,-20.555555555555557,1152.037037037037,1,3,66528,False,54,66,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-15,1589087475,4.968404531478882,322.3780782222748,19310,ip-172-31-20-81,172.31.20.81,322.3780782222748,0,66,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0]","[1163, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194]",15.959,2005.087,5.031,66528,174752,66528,131,53.650000000000006,44.300000000000004,0.18999999999999997,0.0558607452511748,0.0,0.7497334842461553,"[-0.10574055  0.02432251 -0.14909458  0.1384182  -0.14508152 -0.15329838
 -0.11880779  0.01150322 -0.22870827 -0.19170666 -0.21300793 -0.14964867
 -0.16147327 -0.09650517 -0.19248962 -0.13181591  0.01041317 -0.01828861
 -0.24493885 -0.16335106 -0.06548595 -0.22565174 -0.09667683  0.00469112
 -0.01026917  0.05894089  0.03218079 -0.04444408 -0.10625648 -0.01913357
  0.02785492  0.00688076]",0.0005,-11.413909912109375,-12.240276336669922,-7.943155765533447,-0.08489590883255005
-17.0,-21.0,-20.553571428571427,1152.517857142857,2,3,67536,False,56,67,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-20,1589087480,4.892807960510254,327.27088618278503,19310,ip-172-31-20-81,172.31.20.81,327.27088618278503,0,67,00000,0,"[-20.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0]","[1117, 1214, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163]",15.844,2019.718,4.47,67536,177440,67536,133,52.160000000000004,44.3,0.186,0.055860745251174806,0.0,0.5742422891880441,"[ 1.6163349e-01  7.9825401e-02 -7.4009895e-02  1.3841820e-01
 -1.3911247e-02  8.7517738e-02 -6.7131996e-02  1.4729977e-01
  5.2544594e-02  7.0699692e-02 -6.4061012e+00 -2.8888702e-02
 -9.0017319e-03  2.8416443e-01  1.6111755e-01  1.0692978e-01
  9.4388008e-02  4.5790672e-02  9.7483635e-02  5.8153152e-02
  1.7381668e-02  7.8866959e-02  1.3745880e-01  2.6092529e-01
 -5.8315277e-02 -9.4499588e-03  1.3992405e-01  6.1372757e-02
 -6.2561035e-03  4.1798115e-01  6.6626549e-02 -1.0685444e-01]",0.0005,-11.018472671508789,-12.19670581817627,-7.206232070922852,-0.12541928887367249
-17.0,-21.0,-20.553571428571427,1152.517857142857,0,3,68544,False,56,68,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-25,1589087485,4.836032390594482,332.1069185733795,19310,ip-172-31-20-81,172.31.20.81,332.1069185733795,0,68,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214]",15.792,2026.353,5.022,68544,180128,68544,135,52.73333333333333,44.300000000000004,0.19333333333333333,0.0558607452511748,0.0,0.2953004572820088,"[ 0.07669163  0.02209568  0.01058292 -0.10082912 -0.12534332  0.02578163
  0.05547619 -0.03851795 -0.12139797  0.0876503  -0.02303028  0.02498245
  0.09112167 -0.18409634 -0.01889515  0.01774883 -0.10478687 -0.15990257
 -0.01212883 -0.1510582  -0.03608608 -0.05483532 -0.10615826  0.11734486
  0.09756756 -0.10354805  0.095541    0.06186199 -0.06203461  0.02064133
  0.00387001 -0.07073402]",0.0005,-11.246652603149414,-12.049365043640137,-10.531805992126465,-0.020763278007507324
-17.0,-21.0,-20.56140350877193,1153.6491228070176,1,3,69552,False,57,69,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-30,1589087490,4.9165732860565186,337.02349185943604,19310,ip-172-31-20-81,172.31.20.81,337.02349185943604,0,69,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0]","[1217, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214]",15.922,2009.783,5.23,69552,182816,69552,137,52.51666666666666,44.300000000000004,0.18500000000000003,0.0558607452511748,0.0,1.440496054468496,"[-0.12075233  0.09997654  0.14220524  0.17180824  0.2632799   0.20746422
  0.23853779  0.03052235  0.15112495  0.08824158  0.1590414   0.20611477
  0.24129105  0.11071014  0.4973631   0.3219185   0.11890602  0.1507225
  0.11524725  0.13286018  0.19408035  0.1505022   0.2733755   0.11998081
  0.3843994   0.19204807  0.20923519  0.1230154   0.18091011  0.18387127
  0.11348152  0.12091637]",0.0005,-10.448487281799316,-11.466920852661133,-6.861952781677246,0.17413748800754547
-17.0,-21.0,-20.56896551724138,1150.9827586206898,1,3,70560,False,58,70,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-35,1589087495,4.859881401062012,341.88337326049805,19310,ip-172-31-20-81,172.31.20.81,341.88337326049805,0,70,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[999, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217]",15.788,2026.794,4.537,70560,185504,70560,139,52.04,44.3,0.192,0.055860745251174806,0.0,0.6907043370823162,"[ 0.20767307  0.1869421   0.28205585 -0.11007977  0.04006863  0.16039181
 -0.01121807  0.21101284 -0.21789742  0.18449974  0.24153423  0.10699844
  0.04747486  0.19118977  0.02147818  0.02342796  0.01719284  0.30709934
  0.13935184  0.03843498  0.12858295  0.9760971   0.03358936  0.03716278
 -0.12013531 -0.00310326 -0.01583385  0.00300026  0.02594948 -0.04688263
 -0.0532589   0.05678844]",0.0005,-10.182085037231445,-11.18837833404541,-6.407201290130615,0.0965496152639389
-17.0,-21.0,-20.576271186440678,1149.9661016949153,1,3,71568,False,59,71,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-40,1589087500,4.856022357940674,346.7393956184387,19310,ip-172-31-20-81,172.31.20.81,346.7393956184387,0,71,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0]","[1091, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999]",16.036,1995.533,4.986,71568,188192,71568,141,53.04999999999999,44.300000000000004,0.16,0.0558607452511748,0.0,0.29402599931173684,"[ 0.00121117  0.00115347  0.18918228  0.0232563  -0.12752342 -0.05579281
 -0.12882137 -0.00647593 -0.16161537 -0.57111263 -0.16418076 -0.06261253
 -0.06872845 -0.16697502  0.05535889  0.92874336 -0.06947994 -0.06219387
 -0.21670055 -0.06176281 -0.18050575 -0.14569569 -0.18013096 -0.09827328
 -0.08306789 -0.05686283  0.21571922 -0.0310421  -0.0397644   0.471035
  0.05659676 -0.11938095]",0.0005,-10.44971752166748,-11.180737495422363,-6.3294267654418945,-0.028638839721679688
-17.0,-21.0,-20.583333333333332,1149.1666666666667,1,3,72576,False,60,72,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-45,1589087505,4.951700687408447,351.69109630584717,19310,ip-172-31-20-81,172.31.20.81,351.69109630584717,0,72,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0]","[1102, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091]",15.883,2014.752,4.991,72576,190880,72576,143,52.633333333333326,44.300000000000004,0.17500000000000002,0.0558607452511748,0.0,0.1735520140388209,"[-0.06135273 -0.03835678  0.10187721  0.06665134  0.07687664  0.06584167
  0.12324238 -0.09765911  0.08833694 -0.00658798 -0.0514183   0.00047016
  0.11605263  0.29945087 -0.04596615 -0.1621046   0.04719734 -0.17070484
  0.01616192 -0.0837183  -0.08602715  0.05431461  0.11254025  0.17036629
 -0.03644657  0.07172203  0.12355137 -0.06497765  0.0554285  -0.03851604
  0.06074429 -0.06923294]",0.0005,-9.860857009887695,-10.855318069458008,-5.659769058227539,0.0199299156665802
-17.0,-21.0,-20.583333333333332,1149.1666666666667,0,3,73584,False,60,73,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-11-49,1589087509,4.856158256530762,356.54725456237793,19310,ip-172-31-20-81,172.31.20.81,356.54725456237793,0,73,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102]",15.606,2050.5,4.524,73584,193568,73584,145,51.839999999999996,44.3,0.174,0.055860745251174806,0.0,1.2132099936113265,"[-0.21481323  0.00108528 -0.23728943 -0.17723083 -0.20650291  0.00200176
 -0.21876907 -0.24455833 -0.17032051 -0.17043972 -0.1787672  -0.08750534
 -0.23006058 -0.11854935 -0.2608223  -0.18855762 -0.26606178 -0.32414818
 -0.23950958 -0.26325893 -0.08573627 -0.12697029 -0.18019772 -0.06982422
 -0.08128262 -0.2069025  -0.05610466 -0.40089893 -0.04048634 -0.21107864
 -0.1257801  -0.25020123]",0.0005,-9.917335510253906,-10.496376037597656,-5.815715312957764,-0.1759231686592102
